cell	Cell_type
S4_bcAPWW	IW5
S4_bcAPXE	Erythrocyte
S4_bcAQDZ	Erythrocyte
S4_bcAQFZ	IW4
S4_bcAQIW	Erythrocyte
S4_bcAQJH	IW4
S4_bcAQJO	Erythrocyte
S4_bcAQKE	Erythrocyte
S4_bcAQNG	IW4
S4_bcAQVA	IW5
S4_bcAQVJ	Erythrocyte
S4_bcAQWS	Erythrocyte
S4_bcAQXV	Bcells
S4_bcAQYE	BasalWE1
S4_bcAQYY	IW4
S4_bcAQZU	Erythrocyte
S4_bcARAZ	Erythrocyte
S4_bcARBX	IW4
S4_bcARCV	Bcells
S4_bcAREL	Macrophage
S4_bcARFB	Erythrocyte
S4_bcARGY	FLB9
S4_bcARII	Tcells
S4_bcARIL	Erythrocyte
S4_bcARJK	IW4
S4_bcARJT	IW4
S4_bcARJU	Erythrocyte
S4_bcARKS	FLB8
S4_bcARML	Erythrocyte
S4_bcARMS	Erythrocyte
S4_bcARMZ	FLB9
S4_bcARNZ	IW4
S4_bcARPA	Erythrocyte
S4_bcARPE	Erythrocyte
S4_bcARPR	IW4
S4_bcARRI	BasalWE1
S4_bcARSB	Erythrocyte
S4_bcARTQ	BasalWE1
S4_bcARVB	Erythrocyte
S4_bcARVK	IW4
S4_bcARVR	IW4
S4_bcARXP	FLB9
S4_bcARYZ	Erythrocyte
S4_bcARZL	Tcells
S4_bcASAD	Erythrocyte
S4_bcASAZ	Erythrocyte
S4_bcASDE	Erythrocyte
S4_bcASDY	IW4
S4_bcASET	FLB8
S4_bcASGN	Erythrocyte
S4_bcASHV	Erythrocyte
S4_bcASIM	Erythrocyte
S4_bcASOZ	FLB9
S4_bcASQW	BasalWE1
S4_bcASRD	Endo
S4_bcASSF	FLB8
S4_bcASSL	Erythrocyte
S4_bcASSU	Erythrocyte
S4_bcASUW	Erythrocyte
S4_bcASVD	Erythrocyte
S4_bcASXV	Erythrocyte
S4_bcASZN	IW5
S4_bcASZO	Erythrocyte
S4_bcASZV	Erythrocyte
S4_bcATBG	Erythrocyte
S4_bcATEZ	Macrophage
S4_bcATHF	FLB9
S4_bcATIH	IW5
S4_bcATIL	Macrophage
S4_bcATIV	IW4
S4_bcATKG	Macrophage
S4_bcATKS	Erythrocyte
S4_bcATKT	Macrophage
S4_bcATKX	IW4
S4_bcATLQ	SSC
S4_bcATLT	Erythrocyte
S4_bcATMY	IW5
S4_bcATQY	IW5
S4_bcATRP	Erythrocyte
S4_bcATSC	BasalWE1
S4_bcATTZ	IW4
S4_bcATWF	FLB9
S4_bcAUBX	Erythrocyte
S4_bcAUDC	IW4
S4_bcAUEX	IW4
S4_bcAUFF	SSC
S4_bcAUFP	IW4
S4_bcAUHF	Erythrocyte
S4_bcAUHZ	Erythrocyte
S4_bcAUIS	Erythrocyte
S4_bcAUKF	IW5
S4_bcAUKO	IW4
S4_bcAUPO	FLB9
S4_bcAUPT	FLB8
S4_bcAUQB	SSC
S4_bcAUSZ	Macrophage
S4_bcAUUV	SSC
S4_bcAUVM	Erythrocyte
S4_bcAUWR	Erythrocyte
S4_bcAUXO	Erythrocyte
S4_bcAUXR	IW5
S4_bcAUYJ	Erythrocyte
S4_bcAUZN	FLB9
S4_bcAUZW	IW4
S4_bcAVAM	FLB8
S4_bcAVED	Erythrocyte
S4_bcAVGD	Endo
S4_bcAVKO	Endo
S4_bcAVLK	Tcells
S4_bcAVNJ	Erythrocyte
S4_bcAVQR	SSC
S4_bcAVQU	IW5
S4_bcAVRO	Erythrocyte
S4_bcAVSE	SSC
S4_bcAVVX	Erythrocyte
S4_bcAVWL	Erythrocyte
S4_bcAVXM	SSC
S4_bcAVYW	Erythrocyte
S4_bcAWDF	IW5
S4_bcAWHI	IW4
S4_bcAWHM	Erythrocyte
S4_bcAWJM	IW5
S4_bcAWJV	Erythrocyte
S4_bcAWKS	IW4
S4_bcAWMD	Endo
S4_bcAWNN	FLB9
S4_bcAWOZ	Erythrocyte
S4_bcAWRA	SSC
S4_bcAWSE	IW5
S4_bcAWUW	Erythrocyte
S4_bcAWXC	Erythrocyte
S4_bcAWXP	FLB9
S4_bcAWXT	IW4
S4_bcAWZE	FLB9
S4_bcAWZQ	IW4
S4_bcAWZS	SSC
S4_bcAXCO	IW4
S4_bcAXEJ	Erythrocyte
S4_bcAXEQ	Erythrocyte
S4_bcAXEV	Erythrocyte
S4_bcAXEX	IW4
S4_bcAXGE	IW4
S4_bcAXGY	Erythrocyte
S4_bcAXHJ	FLB9
S4_bcAXKF	Erythrocyte
S4_bcAXKI	Erythrocyte
S4_bcAXKK	SSC
S4_bcAXLI	Erythrocyte
S4_bcAXNP	Erythrocyte
S4_bcAXOG	FLB9
S4_bcAXUA	Bcells
S4_bcAXZT	Erythrocyte
S4_bcAXZX	Erythrocyte
S4_bcAYEN	IW4
S4_bcAYFM	Erythrocyte
S4_bcAYFR	SSC
S4_bcAYHI	FLB8
S4_bcAYIR	Erythrocyte
S4_bcAYJK	FLB9
S4_bcAYKI	IW4
S4_bcAYSH	IW4
S4_bcAYSQ	IW4
S4_bcAYYV	SSC
S4_bcAZCL	Erythrocyte
S4_bcAZCZ	Erythrocyte
S4_bcAZEH	Erythrocyte
S4_bcAZFR	Erythrocyte
S4_bcAZIH	IW5
S4_bcAZKC	Erythrocyte
S4_bcAZKK	Erythrocyte
S4_bcAZOA	Bcells
S4_bcAZOQ	IW4
S4_bcAZTB	FLB9
S4_bcAZTE	Erythrocyte
S4_bcAZTI	IW5
S4_bcAZUT	IW5
S4_bcAZVS	Erythrocyte
S4_bcAZWF	Erythrocyte
S4_bcAZWT	Erythrocyte
S4_bcAZWV	IW5
S4_bcAZXW	FLB8
S4_bcAZXY	Erythrocyte
S4_bcAZZK	FLB9
S4_bcBAGB	IW4
S4_bcBAHW	SSC
S4_bcBAHY	IW5
S4_bcBALJ	IW5
S4_bcBALL	IW5
S4_bcBAMW	Tcells
S4_bcBAOM	IW4
S4_bcBAPD	Erythrocyte
S4_bcBAQY	IW4
S4_bcBARF	Erythrocyte
S4_bcBAUZ	Erythrocyte
S4_bcBAYK	FLB6
S4_bcBAZH	IW4
S4_bcBBAU	IW4
S4_bcBBBQ	SSC
S4_bcBBFR	Erythrocyte
S4_bcBBGS	SSC
S4_bcBBMS	Neutrophil
S4_bcBBNV	Tcells
S4_bcBBRC	Erythrocyte
S4_bcBBRK	Erythrocyte
S4_bcBBTI	FLB9
S4_bcBBUP	IW5
S4_bcBBVY	Erythrocyte
S4_bcBBYJ	Erythrocyte
S4_bcBBYS	Erythrocyte
S4_bcBCAL	IW4
S4_bcBCAZ	Erythrocyte
S4_bcBCCA	Tcells
S4_bcBCCB	Erythrocyte
S4_bcBCEL	Tcells
S4_bcBCER	Erythrocyte
S4_bcBCEZ	IW4
S4_bcBCGE	Erythrocyte
S4_bcBCGL	SSC
S4_bcBCIW	Erythrocyte
S4_bcBCIZ	Macrophage
S4_bcBCKF	Tcells
S4_bcBCKL	Erythrocyte
S4_bcBCNJ	Erythrocyte
S4_bcBCRI	Erythrocyte
S4_bcBCRX	IW4
S4_bcBCUT	IW5
S4_bcBCVJ	IW5
S4_bcBCVK	Erythrocyte
S4_bcBCWH	FLB9
S4_bcBCWP	IW5
S4_bcBDAL	Erythrocyte
S4_bcBDCN	SSC
S4_bcBDEB	Erythrocyte
S4_bcBDHK	FLB9
S4_bcBDIQ	FLB9
S4_bcBDLL	Erythrocyte
S4_bcBDLP	IW4
S4_bcBDMX	IW4
S4_bcBDMZ	Erythrocyte
S4_bcBDRV	FLB8
S4_bcBDTR	SSC
S4_bcBDTX	Erythrocyte
S4_bcBDTY	Erythrocyte
S4_bcBDUA	IW4
S4_bcBDXR	Macrophage
S4_bcBDXS	Tcells
S4_bcBDXW	FLB9
S4_bcBDYB	SSC
S4_bcBEAV	IW4
S4_bcBEFA	IW4
S4_bcBEFD	SSC
S4_bcBEFF	IW4
S4_bcBEJL	Erythrocyte
S4_bcBELT	Macrophage
S4_bcBEOJ	IW4
S4_bcBEQI	Myogenic_blastema
S4_bcBEQX	Erythrocyte
S4_bcBEYG	IW4
S4_bcBEZM	Macrophage
S4_bcBFAK	FLB9
S4_bcBFCJ	IW4
S4_bcBFEI	Erythrocyte
S4_bcBFEK	BasalWE2
S4_bcBFGW	IW4
S4_bcBFHA	Erythrocyte
S4_bcBFLI	IW4
S4_bcBFPJ	Erythrocyte
S4_bcBFQD	Erythrocyte
S4_bcBFRT	Erythrocyte
S4_bcBFST	FLB9
S4_bcBFTK	Erythrocyte
S4_bcBFTU	IW4
S4_bcBFUJ	Erythrocyte
S4_bcBFUQ	Erythrocyte
S4_bcBFVB	Erythrocyte
S4_bcBFVF	Erythrocyte
S4_bcBGAO	BasalWE1
S4_bcBGBA	Erythrocyte
S4_bcBGBV	Erythrocyte
S4_bcBGEY	SSC
S4_bcBGGH	IW4
S4_bcBGHQ	IW5
S4_bcBGJA	IW4
S4_bcBGLU	FLB8
S4_bcBGNW	BasalWE1
S4_bcBGPH	FLB9
S4_bcBGQT	Erythrocyte
S4_bcBGRU	IW4
S4_bcBGSB	IW4
S4_bcBGVG	Erythrocyte
S4_bcBGWO	Erythrocyte
S4_bcBGZC	FLB8
S4_bcBGZS	Erythrocyte
S4_bcBHEO	Bcells
S4_bcBHJZ	Erythrocyte
S4_bcBHKR	Erythrocyte
S4_bcBHKW	Erythrocyte
S4_bcBHKX	IW4
S4_bcBHLB	Erythrocyte
S4_bcBHMO	Bcells
S4_bcBHPL	Endo
S4_bcBHPP	IW4
S4_bcBHQB	IW4
S4_bcBHQJ	Erythrocyte
S4_bcBHQV	Erythrocyte
S4_bcBHSN	Macrophage
S4_bcBHTG	IW5
S4_bcBHTM	Erythrocyte
S4_bcBHVD	Erythrocyte
S4_bcBHXD	IW5
S4_bcBHYL	SSC
S4_bcBIEX	IW5
S4_bcBIFH	IW4
S4_bcBIHT	IW4
S4_bcBIIV	BasalWE1
S4_bcBIOA	Erythrocyte
S4_bcBIPM	Erythrocyte
S4_bcBIRV	Erythrocyte
S4_bcBISE	Erythrocyte
S4_bcBISZ	FLB9
S4_bcBIUG	Erythrocyte
S4_bcBIUQ	Erythrocyte
S4_bcBIWD	Erythrocyte
S4_bcBIYC	SSC
S4_bcBIYO	IW4
S4_bcBIZO	Schwann
S4_bcBJCN	Erythrocyte
S4_bcBJCY	FLB9
S4_bcBJDU	Erythrocyte
S4_bcBJEP	IW5
S4_bcBJFR	IW5
S4_bcBJGC	IW4
S4_bcBJGJ	Erythrocyte
S4_bcBJHC	Erythrocyte
S4_bcBJHJ	Erythrocyte
S4_bcBJHQ	Erythrocyte
S4_bcBJJQ	Erythrocyte
S4_bcBJJT	Erythrocyte
S4_bcBJOB	Erythrocyte
S4_bcBJOI	BasalWE1
S4_bcBJOU	SSC
S4_bcBJPO	Erythrocyte
S4_bcBJQW	Erythrocyte
S4_bcBJSP	Erythrocyte
S4_bcBJXK	IW5
S4_bcBJYK	IW4
S4_bcBJZH	IW4
S4_bcBJZP	Erythrocyte
S4_bcBKAY	IW5
S4_bcBKAZ	IW4
S4_bcBKBS	Erythrocyte
S4_bcBKEO	IW4
S4_bcBKHF	Erythrocyte
S4_bcBKHQ	Erythrocyte
S4_bcBKXB	Bcells
S4_bcBKXK	Erythrocyte
S4_bcBKYS	BasalWE1
S4_bcBKZQ	Erythrocyte
S4_bcBLBE	Pericyte
S4_bcBLKM	FLB9
S4_bcBLMB	IW4
S4_bcBLMZ	Erythrocyte
S4_bcBLRB	Erythrocyte
S4_bcBLTA	Tcells
S4_bcBLTR	Erythrocyte
S4_bcBLTX	IW4
S4_bcBLUC	FLB9
S4_bcBLUD	IW4
S4_bcBLWE	SSC
S4_bcBLXU	Erythrocyte
S4_bcBLXX	FLB9
S4_bcBMAO	Erythrocyte
S4_bcBMBM	Erythrocyte
S4_bcBMCK	BasalWE1
S4_bcBMFX	FLB8
S4_bcBMHR	Erythrocyte
S4_bcBMHW	IW4
S4_bcBMLV	Erythrocyte
S4_bcBMMF	Erythrocyte
S4_bcBMMP	BasalWE1
S4_bcBMNP	FLB9
S4_bcBMOC	Erythrocyte
S4_bcBMPF	Myogenic_blastema
S4_bcBMPX	Tcells
S4_bcBMRF	Tcells
S4_bcBMRR	FLB9
S4_bcBMZQ	FLB8
S4_bcBNDL	BasalWE1
S4_bcBNDV	Erythrocyte
S4_bcBNDY	IW4
S4_bcBNGD	Erythrocyte
S4_bcBNMP	Erythrocyte
S4_bcBNNL	Erythrocyte
S4_bcBNQB	Erythrocyte
S4_bcBNQC	IW4
S4_bcBNTT	Macrophage
S4_bcBNTY	Erythrocyte
S4_bcBNUD	IW5
S4_bcBNVU	SSC
S4_bcBNXU	IW4
S4_bcBNYA	IW4
S4_bcBNYB	SSC
S4_bcBNYD	FLB8
S4_bcBNYK	Erythrocyte
S4_bcBNYR	Erythrocyte
S4_bcBOAX	Erythrocyte
S4_bcBOCS	FLB8
S4_bcBOEA	Erythrocyte
S4_bcBOGD	IW4
S4_bcBOGZ	Erythrocyte
S4_bcBOHB	BasalWE1
S4_bcBOHD	Erythrocyte
S4_bcBOKS	Erythrocyte
S4_bcBOLT	Erythrocyte
S4_bcBOMQ	Erythrocyte
S4_bcBONC	FLB9
S4_bcBOOS	Erythrocyte
S4_bcBOUS	SSC
S4_bcBOVH	IW4
S4_bcBOWT	Erythrocyte
S4_bcBOXM	IW4
S4_bcBOYB	SSC
S4_bcBOYG	Erythrocyte
S4_bcBPAK	Erythrocyte
S4_bcBPAM	IW4
S4_bcBPBR	IW4
S4_bcBPCB	Erythrocyte
S4_bcBPCJ	IW5
S4_bcBPDU	Erythrocyte
S4_bcBPPH	Erythrocyte
S4_bcBPVS	IW5
S4_bcBPWO	Erythrocyte
S4_bcBPZW	IW5
S4_bcBQBV	Erythrocyte
S4_bcBQBY	Erythrocyte
S4_bcBQFW	Macrophage
S4_bcBQMK	Erythrocyte
S4_bcBQRQ	Macrophage
S4_bcBQTC	IW4
S4_bcBQUI	Tcells
S4_bcBQUV	Erythrocyte
S4_bcBQVO	Tcells
S4_bcBQYY	FLB8
S4_bcBRBR	IW4
S4_bcBRBZ	FLB9
S4_bcBRGM	Macrophage
S4_bcBRJM	Erythrocyte
S4_bcBRJS	IW5
S4_bcBRMC	Erythrocyte
S4_bcBROZ	Erythrocyte
S4_bcBRQV	Erythrocyte
S4_bcBRRQ	Erythrocyte
S4_bcBRRS	Erythrocyte
S4_bcBRTD	Myogenic_blastema
S4_bcBRTG	IW5
S4_bcBRUV	Neutrophil
S4_bcBRWA	Erythrocyte
S4_bcBRWN	Erythrocyte
S4_bcBSAC	Erythrocyte
S4_bcBSDR	Erythrocyte
S4_bcBSFY	Erythrocyte
S4_bcBSGS	Erythrocyte
S4_bcBSGZ	IW4
S4_bcBSIX	IW5
S4_bcBSJF	Erythrocyte
S4_bcBSKK	IW4
S4_bcBSNR	BasalWE1
S4_bcBSOQ	Erythrocyte
S4_bcBSRB	Erythrocyte
S4_bcBSUL	FLB9
S4_bcBSVS	IW4
S4_bcBSXA	SSC
S4_bcBTFR	Erythrocyte
S4_bcBTGI	IW4
S4_bcBTGT	SSC
S4_bcBTIO	IW5
S4_bcBTIR	IW4
S4_bcBTNX	FLB9
S4_bcBTQH	IW4
S4_bcBTQU	BasalWE1
S4_bcBTRS	Erythrocyte
S4_bcBTVC	Tcells
S4_bcBTXH	Erythrocyte
S4_bcBTXJ	Erythrocyte
S4_bcBTYZ	IW4
S4_bcBTZM	IW5
S4_bcBUAK	Erythrocyte
S4_bcBUBZ	Erythrocyte
S4_bcBUDQ	Erythrocyte
S4_bcBUGW	Neutrophil
S4_bcBUHA	Erythrocyte
S4_bcBUIQ	Erythrocyte
S4_bcBUIS	FLB9
S4_bcBULV	Erythrocyte
S4_bcBUMS	IW4
S4_bcBUMW	SSC
S4_bcBUNL	IW5
S4_bcBUNZ	IW5
S4_bcBUOF	SSC
S4_bcBUOU	Erythrocyte
S4_bcBUSZ	Erythrocyte
S4_bcBUUJ	Erythrocyte
S4_bcBUVH	Erythrocyte
S4_bcBUYC	IW5
S4_bcBUZI	IW4
S4_bcBUZZ	Erythrocyte
S4_bcBVAE	BasalWE1
S4_bcBVAK	Erythrocyte
S4_bcBVAU	IW5
S4_bcBVCG	IW5
S4_bcBVDF	Erythrocyte
S4_bcBVGZ	Bcells
S4_bcBVHF	Erythrocyte
S4_bcBVKC	SSC
S4_bcBVNG	Tcells
S4_bcBVNK	SSC
S4_bcBVOV	Erythrocyte
S4_bcBVPS	Erythrocyte
S4_bcBVRW	Erythrocyte
S4_bcBVUO	Erythrocyte
S4_bcBVWE	Erythrocyte
S4_bcBWAU	Erythrocyte
S4_bcBWCL	Erythrocyte
S4_bcBWCM	Bcells
S4_bcBWHG	IW5
S4_bcBWIZ	Erythrocyte
S4_bcBWLA	Erythrocyte
S4_bcBWLD	Erythrocyte
S4_bcBWLO	IW5
S4_bcBWLT	Erythrocyte
S4_bcBWOS	Erythrocyte
S4_bcBWPN	SSC
S4_bcBWQK	SSC
S4_bcBWTW	BasalWE1
S4_bcBWUB	BasalWE1
S4_bcBWVA	Tcells
S4_bcBWVC	Erythrocyte
S4_bcBWWW	FLB8
S4_bcBWXX	Erythrocyte
S4_bcBXEC	Erythrocyte
S4_bcBXFA	FLB8
S4_bcBXGR	Erythrocyte
S4_bcBXHX	FLB8
S4_bcBXIM	Erythrocyte
S4_bcBXJH	IW4
S4_bcBXNS	Erythrocyte
S4_bcBXNX	IW5
S4_bcBXPR	Erythrocyte
S4_bcBXRN	Pericyte
S4_bcBXUX	Macrophage
S4_bcBXVZ	FLB9
S4_bcBXXG	Erythrocyte
S4_bcBXYU	Erythrocyte
S4_bcBXZC	Erythrocyte
S4_bcBYAF	Erythrocyte
S4_bcBYBI	Erythrocyte
S4_bcBYBU	IW4
S4_bcBYCI	IW5
S4_bcBYEW	Erythrocyte
S4_bcBYGA	Erythrocyte
S4_bcBYKH	IW4
S4_bcBYLR	Tcells
S4_bcBYMN	Erythrocyte
S4_bcBYND	FLB8
S4_bcBYOZ	Erythrocyte
S4_bcBYPN	Myogenic_blastema
S4_bcBYQH	Tcells
S4_bcBYSX	IW4
S4_bcBYTZ	IW5
S4_bcBYUX	IW4
S4_bcBYWR	Erythrocyte
S4_bcBYXR	Macrophage
S4_bcBYYD	FLB6
S4_bcBZAJ	SSC
S4_bcBZBD	IW4
S4_bcBZHW	IW4
S4_bcBZJA	Erythrocyte
S4_bcBZMH	Erythrocyte
S4_bcBZMW	IW4
S4_bcBZNG	Erythrocyte
S4_bcBZNR	Macrophage
S4_bcBZOH	Erythrocyte
S4_bcBZPA	IW4
S4_bcBZPI	IW5
S4_bcBZPY	Macrophage
S4_bcBZQJ	BasalWE1
S4_bcBZRJ	IW4
S4_bcBZRQ	BasalWE1
S4_bcBZVG	Bcells
S4_bcBZVQ	IW4
S4_bcBZXT	Erythrocyte
S4_bcBZYY	Erythrocyte
S4_bcCAAW	Erythrocyte
S4_bcCABW	FLB9
S4_bcCAGQ	Erythrocyte
S4_bcCAIQ	Erythrocyte
S4_bcCALX	IW4
S4_bcCAOD	FLB8
S4_bcCAQQ	Erythrocyte
S4_bcCATQ	Erythrocyte
S4_bcCAUG	IW4
S4_bcCAUP	IW4
S4_bcCAUW	IW5
S4_bcCAUX	Erythrocyte
S4_bcCAVE	Erythrocyte
S4_bcCAZJ	FLB8
S4_bcCAZV	IW5
S4_bcCBAN	Endo
S4_bcCBCG	IW4
S4_bcCBIF	FLB8
S4_bcCBLC	Erythrocyte
S4_bcCBMT	IW4
S4_bcCBNU	Erythrocyte
S4_bcCBOI	IW5
S4_bcCBOR	Erythrocyte
S4_bcCBUL	IW4
S4_bcCBUN	IW5
S4_bcCBUT	Erythrocyte
S4_bcCBWB	IW4
S4_bcCBWQ	Bcells
S4_bcCCDG	Erythrocyte
S4_bcCCHK	FLB9
S4_bcCCMC	Erythrocyte
S4_bcCCMM	BasalWE1
S4_bcCCMR	Erythrocyte
S4_bcCCNT	IW5
S4_bcCCRI	SSC
S4_bcCCUV	Erythrocyte
S4_bcCCWF	IW5
S4_bcCCYW	IW4
S4_bcCCZA	IW4
S4_bcCCZB	IW4
S4_bcCCZU	IW5
S4_bcCDCP	IW5
S4_bcCDEL	IW4
S4_bcCDHK	SSC
S4_bcCDHY	Erythrocyte
S4_bcCDJY	IW4
S4_bcCDJZ	Erythrocyte
S4_bcCDKH	IW5
S4_bcCDMK	Macrophage
S4_bcCDOI	IW5
S4_bcCDOU	Tcells
S4_bcCDPC	FLB9
S4_bcCDPI	Erythrocyte
S4_bcCDUP	IW5
S4_bcCDVZ	Erythrocyte
S4_bcCDWE	FLB8
S4_bcCDYD	Erythrocyte
S4_bcCDYM	Erythrocyte
S4_bcCDYU	Macrophage
S4_bcCDYV	IW4
S4_bcCDYZ	FLB8
S4_bcCDZP	FLB8
S4_bcCDZT	FLB8
S4_bcCEAD	Erythrocyte
S4_bcCEAG	SSC
S4_bcCEAH	Erythrocyte
S4_bcCECG	IW5
S4_bcCEDH	Macrophage
S4_bcCEFF	IW4
S4_bcCEHB	Erythrocyte
S4_bcCEHY	IW4
S4_bcCELC	Erythrocyte
S4_bcCEMH	SSC
S4_bcCEMN	BasalWE1
S4_bcCEMO	IW4
S4_bcCEMS	Erythrocyte
S4_bcCEPI	Tcells
S4_bcCEUD	Bcells
S4_bcCEUI	IW4
S4_bcCEWZ	IW4
S4_bcCEXK	Erythrocyte
S4_bcCEZQ	IW4
S4_bcCFBM	SSC
S4_bcCFDC	Erythrocyte
S4_bcCFDT	IW4
S4_bcCFHK	Erythrocyte
S4_bcCFJT	IW4
S4_bcCFLE	IW4
S4_bcCFMQ	FLB9
S4_bcCFOT	Erythrocyte
S4_bcCFPV	Tcells
S4_bcCFRJ	Erythrocyte
S4_bcCFSP	Erythrocyte
S4_bcCFVD	SSC
S4_bcCFVN	BasalWE1
S4_bcCFVS	Bcells
S4_bcCFXX	Erythrocyte
S4_bcCFZY	Erythrocyte
S4_bcCGCB	Erythrocyte
S4_bcCGCR	BasalWE1
S4_bcCGCS	IW4
S4_bcCGEN	SSC
S4_bcCGFQ	Erythrocyte
S4_bcCGHS	Erythrocyte
S4_bcCGIH	Bcells
S4_bcCGII	FLB9
S4_bcCGJA	IW4
S4_bcCGJQ	Erythrocyte
S4_bcCGJR	IW4
S4_bcCGJZ	IW4
S4_bcCGKJ	Erythrocyte
S4_bcCGLS	Erythrocyte
S4_bcCGMP	IW4
S4_bcCGMX	Erythrocyte
S4_bcCGSQ	IW4
S4_bcCGVD	Erythrocyte
S4_bcCGVQ	Erythrocyte
S4_bcCGWZ	IW4
S4_bcCGXR	Erythrocyte
S4_bcCGXY	FLB8
S4_bcCGZR	Erythrocyte
S4_bcCHDV	SSC
S4_bcCHGH	Erythrocyte
S4_bcCHLX	Erythrocyte
S4_bcCHMJ	Erythrocyte
S4_bcCHNB	IW5
S4_bcCHNI	Erythrocyte
S4_bcCHPH	IW5
S4_bcCHPY	IW4
S4_bcCHQA	Erythrocyte
S4_bcCHQC	Erythrocyte
S4_bcCHTI	SSC
S4_bcCHTN	IW4
S4_bcCHTR	Tcells
S4_bcCHTZ	Macrophage
S4_bcCHUM	IW5
S4_bcCHUR	IW5
S4_bcCIBM	IW4
S4_bcCIBV	IW5
S4_bcCICA	Erythrocyte
S4_bcCICM	Erythrocyte
S4_bcCICN	Macrophage
S4_bcCIDN	IW4
S4_bcCIEG	Erythrocyte
S4_bcCIFJ	Macrophage
S4_bcCIGE	Erythrocyte
S4_bcCIJG	Erythrocyte
S4_bcCIJW	IW5
S4_bcCIMT	Myogenic_blastema
S4_bcCING	IW5
S4_bcCINM	Tcells
S4_bcCIOY	SSC
S4_bcCIPT	Macrophage
S4_bcCIPZ	FLB9
S4_bcCISF	Erythrocyte
S4_bcCISJ	Erythrocyte
S4_bcCISY	Erythrocyte
S4_bcCIVE	Erythrocyte
S4_bcCIVP	FLB9
S4_bcCIXF	IW4
S4_bcCIXZ	Erythrocyte
S4_bcCIYD	IW5
S4_bcCJAX	IW4
S4_bcCJCM	Erythrocyte
S4_bcCJCT	Erythrocyte
S4_bcCJDB	SSC
S4_bcCJEA	BasalWE1
S4_bcCJFH	IW4
S4_bcCJGF	IW5
S4_bcCJIR	Tcells
S4_bcCJNQ	Erythrocyte
S4_bcCJPY	IW4
S4_bcCJRM	Bcells
S4_bcCJSJ	Erythrocyte
S4_bcCJTY	SSC
S4_bcCJVD	IW4
S4_bcCJVY	Erythrocyte
S4_bcCJWE	Erythrocyte
S4_bcCJXZ	Erythrocyte
S4_bcCKCT	IW4
S4_bcCKHD	IW4
S4_bcCKHZ	Erythrocyte
S4_bcCKJL	IW4
S4_bcCKLI	IW4
S4_bcCKLJ	Erythrocyte
S4_bcCKLL	BasalWE2
S4_bcCKPB	Erythrocyte
S4_bcCKPW	IW4
S4_bcCKSZ	Erythrocyte
S4_bcCKWT	BasalWE1
S4_bcCKWX	FLB9
S4_bcCKXX	FLB9
S4_bcCKZJ	Erythrocyte
S4_bcCKZO	Erythrocyte
S4_bcCLAI	IW4
S4_bcCLAS	FLB8
S4_bcCLEP	Erythrocyte
S4_bcCLEZ	Erythrocyte
S4_bcCLHW	Macrophage
S4_bcCLID	IW4
S4_bcCLJJ	IW4
S4_bcCLJY	IW5
S4_bcCLSC	IW5
S4_bcCLUO	FLB9
S4_bcCLVK	Erythrocyte
S4_bcCLXF	Erythrocyte
S4_bcCLYG	IW5
S4_bcCLYN	Erythrocyte
S4_bcCLZA	Erythrocyte
S4_bcCMAI	Erythrocyte
S4_bcCMBC	IW4
S4_bcCMDU	Erythrocyte
S4_bcCMDX	IW4
S4_bcCMER	Erythrocyte
S4_bcCMHF	FLB8
S4_bcCMHR	FLB8
S4_bcCMND	Tcells
S4_bcCMNF	FLB9
S4_bcCMNP	IW4
S4_bcCMOH	Erythrocyte
S4_bcCMRI	IW4
S4_bcCMWD	IW4
S4_bcCMWF	SSC
S4_bcCMXT	Macrophage
S4_bcCMYF	Erythrocyte
S4_bcCMZX	Macrophage
S4_bcCNFW	Tcells
S4_bcCNGQ	IW5
S4_bcCNGT	Erythrocyte
S4_bcCNHB	Erythrocyte
S4_bcCNHJ	SSC
S4_bcCNHX	Erythrocyte
S4_bcCNIR	IW4
S4_bcCNKA	IW4
S4_bcCNMO	Erythrocyte
S4_bcCNMW	Erythrocyte
S4_bcCNND	Bcells
S4_bcCNOM	IW4
S4_bcCNPC	Erythrocyte
S4_bcCNPK	Erythrocyte
S4_bcCNQG	Erythrocyte
S4_bcCNTM	Erythrocyte
S4_bcCNTO	BasalWE1
S4_bcCNVM	Erythrocyte
S4_bcCNVW	Erythrocyte
S4_bcCNWB	SSC
S4_bcCNWF	Erythrocyte
S4_bcCNZJ	Erythrocyte
S4_bcCNZO	IW4
S4_bcCOAT	Erythrocyte
S4_bcCODL	Erythrocyte
S4_bcCODX	FLB8
S4_bcCOFB	IW4
S4_bcCOGN	IW5
S4_bcCOHD	Tcells
S4_bcCOJD	IW4
S4_bcCOKL	FLB9
S4_bcCOMY	Erythrocyte
S4_bcCOOR	Erythrocyte
S4_bcCOPP	SSC
S4_bcCOQW	Erythrocyte
S4_bcCOSY	Erythrocyte
S4_bcCOTV	IW4
S4_bcCOVA	IW5
S4_bcCOVO	IW5
S4_bcCOWA	IW5
S4_bcCOXB	IW5
S4_bcCOYU	SSC
S4_bcCPDN	Erythrocyte
S4_bcCPGQ	FLB8
S4_bcCPJJ	Erythrocyte
S4_bcCPJT	IW5
S4_bcCPJX	Tcells
S4_bcCPNL	Erythrocyte
S4_bcCPNO	Erythrocyte
S4_bcCPNY	Erythrocyte
S4_bcCPQU	Erythrocyte
